stu_id,date_,attendance
62,2024-02-10,P
63,2024-02-10,A
64,2024-02-10,P
65,2024-02-10,A
66,2024-02-10,P
67,2024-02-10,P
68,2024-02-10,A
69,2024-02-10,P
70,2024-02-10,P
71,2024-02-10,A
72,2024-02-10,A
73,2024-02-10,A
74,2024-02-10,A
75,2024-02-10,A
76,2024-02-10,P
77,2024-02-10,P
78,2024-02-10,P
79,2024-02-10,P
80,2024-02-10,P
81,2024-02-10,P
82,2024-02-10,P
83,2024-02-10,A
84,2024-02-10,P
85,2024-02-10,P
86,2024-02-10,P
87,2024-02-10,P
88,2024-02-10,P
89,2024-02-10,A
90,2024-02-10,P
91,2024-02-10,P
92,2024-02-10,A
93,2024-02-10,A
94,2024-02-10,P
95,2024-02-10,P
96,2024-02-10,P
97,2024-02-10,P
98,2024-02-10,A
99,2024-02-10,A
100,2024-02-10,A
102,2024-02-10,P
102,2024-02-10,A
103,2024-02-10,A
104,2024-02-10,P
105,2024-02-10,A
106,2024-02-10,A
107,2024-02-10,P
108,2024-02-10,P
109,2024-02-10,P
110,2024-02-10,A
111,2024-02-10,A
112,2024-02-10,P
113,2024-02-10,P
114,2024-02-10,P
115,2024-02-10,A
116,2024-02-10,P
117,2024-02-10,A
118,2024-02-10,P
119,2024-02-10,P
120,2024-02-10,P
121,2024-02-10,P
122,2024-02-10,P
123,2024-02-10,P
124,2024-02-10,P
125,2024-02-10,A
126,2024-02-10,P
127,2024-02-10,A
128,2024-02-10,A
129,2024-02-10,A
130,2024-02-10,A
131,2024-02-10,P
132,2024-02-10,A
133,2024-02-10,A
134,2024-02-10,P
135,2024-02-10,P
136,2024-02-10,P
137,2024-02-10,P
138,2024-02-10,A
139,2024-02-10,A
140,2024-02-10,A
141,2024-02-10,P
142,2024-02-10,A
143,2024-02-10,P
144,2024-02-10,P
145,2024-02-10,A
146,2024-02-10,P
147,2024-02-10,A
148,2024-02-10,P
149,2024-02-10,P
150,2024-02-10,P
151,2024-02-10,P
152,2024-02-10,P
153,2024-02-10,A
154,2024-02-10,A
155,2024-02-10,P
156,2024-02-10,P
157,2024-02-10,P
158,2024-02-10,P
159,2024-02-10,A
160,2024-02-10,A
161,2024-02-10,A
162,2024-02-10,P
163,2024-02-10,P
164,2024-02-10,A
165,2024-02-10,A
166,2024-02-10,A
167,2024-02-10,P
168,2024-02-10,P
169,2024-02-10,A
170,2024-02-10,P
171,2024-02-10,P
172,2024-02-10,P
173,2024-02-10,A
174,2024-02-10,A
175,2024-02-10,P
176,2024-02-10,P
177,2024-02-10,P
178,2024-02-10,A
179,2024-02-10,P
180,2024-02-10,P
181,2024-02-10,P
182,2024-02-10,P
183,2024-02-10,A
184,2024-02-10,A
185,2024-02-10,P
186,2024-02-10,A
187,2024-02-10,A
188,2024-02-10,P
189,2024-02-10,P
190,2024-02-10,P
191,2024-02-10,A
192,2024-02-10,P
193,2024-02-10,A
194,2024-02-10,P
195,2024-02-10,P
196,2024-02-10,A
197,2024-02-10,P
198,2024-02-10,P
199,2024-02-10,P
200,2024-02-10,p
1,2024-02-11,A
2,2024-02-11,A
3,2024-02-11,P
4,2024-02-11,P
5,2024-02-11,P
6,2024-02-11,A
7,2024-02-11,A
8,2024-02-11,A
9,2024-02-11,P
10,2024-02-11,P
11,2024-02-11,P
12,2024-02-11,P
13,2024-02-11,P
14,2024-02-11,A
15,2024-02-11,A
16,2024-02-11,P
17,2024-02-11,P
18,2024-02-11,P
19,2024-02-11,A
20,2024-02-11,P
21,2024-02-11,A
22,2024-02-11,A
23,2024-02-11,A
24,2024-02-11,A
25,2024-02-11,P
26,2024-02-11,A
27,2024-02-11,A
28,2024-02-11,P
29,2024-02-11,P
30,2024-02-11,P
31,2024-02-11,P
32,2024-02-11,A
33,2024-02-11,P
34,2024-02-11,P
35,2024-02-11,P
36,2024-02-11,A
37,2024-02-11,A
38,2024-02-11,A
39,2024-02-11,A
40,2024-02-11,A
41,2024-02-11,P
42,2024-02-11,P
43,2024-02-11,P
44,2024-02-11,A
45,2024-02-11,P
46,2024-02-11,A
47,2024-02-11,P
48,2024-02-11,P
49,2024-02-11,A
50,2024-02-11,A
51,2024-02-11,A
52,2024-02-11,A
53,2024-02-11,A
54,2024-02-11,P
55,2024-02-11,P
56,2024-02-11,A
57,2024-02-11,P
58,2024-02-11,A
59,2024-02-11,P
60,2024-02-11,P
61,2024-02-11,P
62,2024-02-11,P
63,2024-02-11,A
64,2024-02-11,A
65,2024-02-11,A
66,2024-02-11,P
67,2024-02-11,A
68,2024-02-11,P
69,2024-02-11,A
70,2024-02-11,A
71,2024-02-11,A
72,2024-02-11,A
73,2024-02-11,A
74,2024-02-11,P
75,2024-02-11,P
76,2024-02-11,P
77,2024-02-11,P
78,2024-02-11,A
79,2024-02-11,A
80,2024-02-11,A
81,2024-02-11,A
82,2024-02-11,A
83,2024-02-11,A
84,2024-02-11,A
85,2024-02-11,A
86,2024-02-11,A
87,2024-02-11,P
88,2024-02-11,P
89,2024-02-11,A
90,2024-02-11,P
91,2024-02-11,A
92,2024-02-11,A
93,2024-02-11,A
94,2024-02-11,A
95,2024-02-11,A
96,2024-02-11,P
97,2024-02-11,P
98,2024-02-11,P
99,2024-02-11,P
100,2024-02-11,P
102,2024-02-11,P
102,2024-02-11,A
103,2024-02-11,A
104,2024-02-11,A
105,2024-02-11,P
106,2024-02-11,A
107,2024-02-11,A
108,2024-02-11,P
109,2024-02-11,P
110,2024-02-11,A
111,2024-02-11,P
112,2024-02-11,P
113,2024-02-11,P
114,2024-02-11,P
115,2024-02-11,A
116,2024-02-11,P
117,2024-02-11,P
118,2024-02-11,A
119,2024-02-11,A
120,2024-02-11,A
121,2024-02-11,P
122,2024-02-11,A
123,2024-02-11,A
124,2024-02-11,P
125,2024-02-11,P
126,2024-02-11,A
127,2024-02-11,P
128,2024-02-11,P
129,2024-02-11,P
130,2024-02-11,P
131,2024-02-11,P
132,2024-02-11,P
133,2024-02-11,A
134,2024-02-11,P
135,2024-02-11,P
136,2024-02-11,P
137,2024-02-11,P
138,2024-02-11,P
139,2024-02-11,A
140,2024-02-11,A
141,2024-02-11,P
142,2024-02-11,A
143,2024-02-11,A
144,2024-02-11,A
145,2024-02-11,P
146,2024-02-11,A
147,2024-02-11,A
148,2024-02-11,P
149,2024-02-11,A
150,2024-02-11,A
151,2024-02-11,P
152,2024-02-11,A
153,2024-02-11,P
154,2024-02-11,P
155,2024-02-11,P
156,2024-02-11,P
157,2024-02-11,P
158,2024-02-11,A
159,2024-02-11,A
160,2024-02-11,A
161,2024-02-11,A
162,2024-02-11,P
163,2024-02-11,A
164,2024-02-11,A
165,2024-02-11,P
166,2024-02-11,A
167,2024-02-11,A
168,2024-02-11,P
169,2024-02-11,P
170,2024-02-11,A
171,2024-02-11,P
172,2024-02-11,P
173,2024-02-11,P
174,2024-02-11,A
175,2024-02-11,P
176,2024-02-11,A
177,2024-02-11,A
178,2024-02-11,A
179,2024-02-11,A
180,2024-02-11,A
181,2024-02-11,P
182,2024-02-11,A
183,2024-02-11,P
184,2024-02-11,P
185,2024-02-11,P
186,2024-02-11,P
187,2024-02-11,P
188,2024-02-11,A
189,2024-02-11,P
190,2024-02-11,P
191,2024-02-11,P
192,2024-02-11,P
193,2024-02-11,A
194,2024-02-11,P
195,2024-02-11,A
196,2024-02-11,A
197,2024-02-11,A
198,2024-02-11,P
199,2024-02-11,P
200,2024-02-11,P
1,2024-02-12,P
2,2024-02-12,A
3,2024-02-12,P
4,2024-02-12,A
5,2024-02-12,A
6,2024-02-12,A
7,2024-02-12,A
8,2024-02-12,A
9,2024-02-12,P
10,2024-02-12,A
11,2024-02-12,A
12,2024-02-12,P
13,2024-02-12,P
14,2024-02-12,P
15,2024-02-12,P
16,2024-02-12,A
17,2024-02-12,A
18,2024-02-12,P
19,2024-02-12,P
20,2024-02-12,A
21,2024-02-12,P
22,2024-02-12,A
23,2024-02-12,P
24,2024-02-12,A
25,2024-02-12,A
26,2024-02-12,A
27,2024-02-12,P
28,2024-02-12,P
29,2024-02-12,P
30,2024-02-12,A
31,2024-02-12,P
32,2024-02-12,P
33,2024-02-12,A
34,2024-02-12,A
35,2024-02-12,A
36,2024-02-12,P
37,2024-02-12,P
38,2024-02-12,A
39,2024-02-12,P
40,2024-02-12,P
41,2024-02-12,A
42,2024-02-12,A
43,2024-02-12,P
44,2024-02-12,P
45,2024-02-12,P
46,2024-02-12,P
47,2024-02-12,P
48,2024-02-12,P
49,2024-02-12,P
50,2024-02-12,A
51,2024-02-12,P
52,2024-02-12,P
53,2024-02-12,P
54,2024-02-12,P
55,2024-02-12,A
56,2024-02-12,P
57,2024-02-12,P
58,2024-02-12,P
59,2024-02-12,P
60,2024-02-12,P
61,2024-02-12,A
62,2024-02-12,A
63,2024-02-12,A
64,2024-02-12,P
65,2024-02-12,A
66,2024-02-12,P
67,2024-02-12,P
68,2024-02-12,P
69,2024-02-12,A
70,2024-02-12,P
71,2024-02-12,A
72,2024-02-12,A
73,2024-02-12,P
74,2024-02-12,P
75,2024-02-12,P
76,2024-02-12,A
77,2024-02-12,A
78,2024-02-12,P
79,2024-02-12,A
80,2024-02-12,A
81,2024-02-12,A
82,2024-02-12,P
83,2024-02-12,P
84,2024-02-12,P
85,2024-02-12,P
86,2024-02-12,A
87,2024-02-12,A
88,2024-02-12,A
89,2024-02-12,A
90,2024-02-12,P
91,2024-02-12,A
92,2024-02-12,A
93,2024-02-12,P
94,2024-02-12,A
95,2024-02-12,P
96,2024-02-12,P
97,2024-02-12,P
98,2024-02-12,P
99,2024-02-12,P
100,2024-02-12,A
102,2024-02-12,A
102,2024-02-12,A
103,2024-02-12,A
104,2024-02-12,A
105,2024-02-12,P
106,2024-02-12,A
107,2024-02-12,P
108,2024-02-12,P
109,2024-02-12,P
110,2024-02-12,A
111,2024-02-12,A
112,2024-02-12,A
113,2024-02-12,A
114,2024-02-12,P
115,2024-02-12,P
116,2024-02-12,A
117,2024-02-12,A
118,2024-02-12,P
119,2024-02-12,P
120,2024-02-12,P
121,2024-02-12,A
122,2024-02-12,A
123,2024-02-12,P
124,2024-02-12,A
125,2024-02-12,A
126,2024-02-12,A
127,2024-02-12,A
128,2024-02-12,P
129,2024-02-12,A
130,2024-02-12,P
131,2024-02-12,A
132,2024-02-12,A
133,2024-02-12,P
134,2024-02-12,P
135,2024-02-12,P
136,2024-02-12,P
137,2024-02-12,P
138,2024-02-12,P
139,2024-02-12,P
140,2024-02-12,P
141,2024-02-12,A
142,2024-02-12,A
143,2024-02-12,A
144,2024-02-12,P
145,2024-02-12,P
146,2024-02-12,P
147,2024-02-12,A
148,2024-02-12,P
149,2024-02-12,P
150,2024-02-12,P
151,2024-02-12,P
152,2024-02-12,A
153,2024-02-12,A
154,2024-02-12,A
155,2024-02-12,A
156,2024-02-12,P
157,2024-02-12,A
158,2024-02-12,A
159,2024-02-12,A
160,2024-02-12,P
161,2024-02-12,A
162,2024-02-12,A
163,2024-02-12,A
164,2024-02-12,P
165,2024-02-12,A
166,2024-02-12,P
167,2024-02-12,P
168,2024-02-12,P
169,2024-02-12,P
170,2024-02-12,A
171,2024-02-12,P
172,2024-02-12,P
173,2024-02-12,A
174,2024-02-12,A
175,2024-02-12,A
176,2024-02-12,P
177,2024-02-12,P
178,2024-02-12,P
179,2024-02-12,A
180,2024-02-12,A
181,2024-02-12,A
182,2024-02-12,A
183,2024-02-12,A
184,2024-02-12,P
185,2024-02-12,P
186,2024-02-12,P
187,2024-02-12,A
188,2024-02-12,A
189,2024-02-12,A
190,2024-02-12,A
191,2024-02-12,P
192,2024-02-12,A
193,2024-02-12,P
194,2024-02-12,A
195,2024-02-12,A
196,2024-02-12,P
197,2024-02-12,P
198,2024-02-12,P
199,2024-02-12,A
200,2024-02-12,P
1,2024-02-13,P
2,2024-02-13,P
3,2024-02-13,P
4,2024-02-13,A
5,2024-02-13,A
6,2024-02-13,P
7,2024-02-13,P
8,2024-02-13,A
9,2024-02-13,A
10,2024-02-13,A
11,2024-02-13,P
12,2024-02-13,A
13,2024-02-13,A
14,2024-02-13,P
15,2024-02-13,P
16,2024-02-13,P
17,2024-02-13,A
18,2024-02-13,P
19,2024-02-13,P
20,2024-02-13,P
21,2024-02-13,A
22,2024-02-13,A
23,2024-02-13,P
24,2024-02-13,P
25,2024-02-13,A
26,2024-02-13,A
27,2024-02-13,A
28,2024-02-13,A
29,2024-02-13,P
30,2024-02-13,P
31,2024-02-13,A
32,2024-02-13,P
33,2024-02-13,P
34,2024-02-13,A
35,2024-02-13,P
36,2024-02-13,P
37,2024-02-13,A
38,2024-02-13,P
39,2024-02-13,A
40,2024-02-13,P
41,2024-02-13,A
42,2024-02-13,A
43,2024-02-13,P
44,2024-02-13,A
45,2024-02-13,P
46,2024-02-13,P
47,2024-02-13,P
48,2024-02-13,A
49,2024-02-13,A
50,2024-02-13,A
51,2024-02-13,A
52,2024-02-13,P
53,2024-02-13,P
54,2024-02-13,A
55,2024-02-13,A
56,2024-02-13,A
57,2024-02-13,P
58,2024-02-13,P
59,2024-02-13,P
60,2024-02-13,A
61,2024-02-13,A
62,2024-02-13,P
63,2024-02-13,P
64,2024-02-13,A
65,2024-02-13,P
66,2024-02-13,A
67,2024-02-13,A
68,2024-02-13,A
69,2024-02-13,A
70,2024-02-13,A
71,2024-02-13,P
72,2024-02-13,A
73,2024-02-13,A
74,2024-02-13,P
75,2024-02-13,A
76,2024-02-13,P
77,2024-02-13,A
78,2024-02-13,P
79,2024-02-13,A
80,2024-02-13,A
81,2024-02-13,P
82,2024-02-13,A
83,2024-02-13,P
84,2024-02-13,P
85,2024-02-13,A
86,2024-02-13,P
87,2024-02-13,P
88,2024-02-13,A
89,2024-02-13,P
90,2024-02-13,P
91,2024-02-13,P
92,2024-02-13,P
93,2024-02-13,A
94,2024-02-13,A
95,2024-02-13,P
96,2024-02-13,P
97,2024-02-13,P
98,2024-02-13,P
99,2024-02-13,P
100,2024-02-13,A
102,2024-02-13,P
102,2024-02-13,A
103,2024-02-13,A
104,2024-02-13,P
105,2024-02-13,P
106,2024-02-13,P
107,2024-02-13,A
108,2024-02-13,P
109,2024-02-13,A
110,2024-02-13,P
111,2024-02-13,A
112,2024-02-13,P
113,2024-02-13,A
114,2024-02-13,A
115,2024-02-13,A
116,2024-02-13,A
117,2024-02-13,A
118,2024-02-13,A
119,2024-02-13,A
120,2024-02-13,A
121,2024-02-13,A
122,2024-02-13,A
123,2024-02-13,P
124,2024-02-13,A
125,2024-02-13,P
126,2024-02-13,P
127,2024-02-13,A
128,2024-02-13,P
129,2024-02-13,A
130,2024-02-13,P
131,2024-02-13,P
132,2024-02-13,P
133,2024-02-13,P
134,2024-02-13,P
135,2024-02-13,A
136,2024-02-13,A
137,2024-02-13,A
138,2024-02-13,A
139,2024-02-13,A
140,2024-02-13,P
141,2024-02-13,A
142,2024-02-13,A
143,2024-02-13,P
144,2024-02-13,A
145,2024-02-13,P
146,2024-02-13,A
147,2024-02-13,P
148,2024-02-13,A
149,2024-02-13,A
150,2024-02-13,A
151,2024-02-13,A
152,2024-02-13,P
153,2024-02-13,A
154,2024-02-13,A
155,2024-02-13,P
156,2024-02-13,A
157,2024-02-13,A
158,2024-02-13,A
159,2024-02-13,A
160,2024-02-13,A
161,2024-02-13,P
162,2024-02-13,A
163,2024-02-13,A
164,2024-02-13,P
165,2024-02-13,P
166,2024-02-13,P
167,2024-02-13,A
168,2024-02-13,A
169,2024-02-13,A
170,2024-02-13,P
171,2024-02-13,P
172,2024-02-13,P
173,2024-02-13,A
174,2024-02-13,A
175,2024-02-13,P
176,2024-02-13,A
177,2024-02-13,A
178,2024-02-13,P
179,2024-02-13,P
180,2024-02-13,P
181,2024-02-13,A
182,2024-02-13,P
183,2024-02-13,A
184,2024-02-13,A
185,2024-02-13,P
186,2024-02-13,A
187,2024-02-13,A
188,2024-02-13,A
189,2024-02-13,A
190,2024-02-13,P
191,2024-02-13,A
192,2024-02-13,P
193,2024-02-13,P
194,2024-02-13,P
195,2024-02-13,A
196,2024-02-13,P
197,2024-02-13,P
198,2024-02-13,A
199,2024-02-13,A
200,2024-02-13,P
1,2024-02-14,P
2,2024-02-14,P
3,2024-02-14,P
4,2024-02-14,P
5,2024-02-14,P
6,2024-02-14,A
7,2024-02-14,P
8,2024-02-14,A
9,2024-02-14,P
10,2024-02-14,P
11,2024-02-14,A
12,2024-02-14,A
13,2024-02-14,A
14,2024-02-14,A
15,2024-02-14,P
16,2024-02-14,P
17,2024-02-14,P
18,2024-02-14,A
19,2024-02-14,P
20,2024-02-14,A
21,2024-02-14,A
22,2024-02-14,P
23,2024-02-14,A
24,2024-02-14,A
25,2024-02-14,A
26,2024-02-14,A
27,2024-02-14,P
28,2024-02-14,A
29,2024-02-14,P
30,2024-02-14,A
31,2024-02-14,P
32,2024-02-14,A
33,2024-02-14,P
34,2024-02-14,P
35,2024-02-14,A
36,2024-02-14,A
37,2024-02-14,A
38,2024-02-14,P
39,2024-02-14,P
40,2024-02-14,A
41,2024-02-14,P
42,2024-02-14,P
43,2024-02-14,P
44,2024-02-14,P
45,2024-02-14,A
46,2024-02-14,P
47,2024-02-14,P
48,2024-02-14,P
49,2024-02-14,P
50,2024-02-14,P
51,2024-02-14,P
52,2024-02-14,A
53,2024-02-14,A
54,2024-02-14,A
55,2024-02-14,A
56,2024-02-14,A
57,2024-02-14,P
58,2024-02-14,P
59,2024-02-14,A
60,2024-02-14,A
61,2024-02-14,A
62,2024-02-14,P
63,2024-02-14,A
64,2024-02-14,P
65,2024-02-14,P
66,2024-02-14,P
67,2024-02-14,A
68,2024-02-14,P
69,2024-02-14,A
70,2024-02-14,P
71,2024-02-14,A
72,2024-02-14,A
73,2024-02-14,A
74,2024-02-14,A
75,2024-02-14,A
76,2024-02-14,A
77,2024-02-14,A
78,2024-02-14,A
79,2024-02-14,A
80,2024-02-14,P
81,2024-02-14,P
82,2024-02-14,A
83,2024-02-14,A
84,2024-02-14,P
85,2024-02-14,A
86,2024-02-14,A
87,2024-02-14,P
88,2024-02-14,P
89,2024-02-14,A
90,2024-02-14,P
91,2024-02-14,A
92,2024-02-14,P
93,2024-02-14,P
94,2024-02-14,P
95,2024-02-14,P
96,2024-02-14,A
97,2024-02-14,P
98,2024-02-14,P
99,2024-02-14,P
100,2024-02-14,P
102,2024-02-14,P
102,2024-02-14,P
103,2024-02-14,P
104,2024-02-14,A
105,2024-02-14,P
106,2024-02-14,A
107,2024-02-14,A
108,2024-02-14,P
109,2024-02-14,A
110,2024-02-14,P
111,2024-02-14,A
112,2024-02-14,A
113,2024-02-14,P
114,2024-02-14,P
115,2024-02-14,A
116,2024-02-14,P
117,2024-02-14,A
118,2024-02-14,A
119,2024-02-14,P
120,2024-02-14,P
121,2024-02-14,A
122,2024-02-14,A
123,2024-02-14,A
124,2024-02-14,A
125,2024-02-14,A
126,2024-02-14,A
127,2024-02-14,P
128,2024-02-14,P
129,2024-02-14,A
130,2024-02-14,P
131,2024-02-14,A
132,2024-02-14,A
133,2024-02-14,P
134,2024-02-14,A
135,2024-02-14,A
136,2024-02-14,P
137,2024-02-14,A
138,2024-02-14,P
139,2024-02-14,A
140,2024-02-14,P
141,2024-02-14,A
142,2024-02-14,P
143,2024-02-14,P
144,2024-02-14,P
145,2024-02-14,P
146,2024-02-14,A
147,2024-02-14,A
148,2024-02-14,A
149,2024-02-14,A
150,2024-02-14,A
151,2024-02-14,A
152,2024-02-14,A
153,2024-02-14,P
154,2024-02-14,A
155,2024-02-14,P
156,2024-02-14,A
157,2024-02-14,P
158,2024-02-14,P
159,2024-02-14,A
160,2024-02-14,P
161,2024-02-14,P
162,2024-02-14,A
163,2024-02-14,P
164,2024-02-14,P
165,2024-02-14,A
166,2024-02-14,A
167,2024-02-14,P
168,2024-02-14,A
169,2024-02-14,P
170,2024-02-14,P
171,2024-02-14,A
172,2024-02-14,P
173,2024-02-14,P
174,2024-02-14,P
175,2024-02-14,P
176,2024-02-14,P
177,2024-02-14,A
178,2024-02-14,A
179,2024-02-14,A
180,2024-02-14,P
181,2024-02-14,A
182,2024-02-14,A
183,2024-02-14,P
184,2024-02-14,A
185,2024-02-14,P
186,2024-02-14,P
187,2024-02-14,P
188,2024-02-14,A
189,2024-02-14,P
190,2024-02-14,P
191,2024-02-14,P
192,2024-02-14,P
193,2024-02-14,P
194,2024-02-14,P
195,2024-02-14,P
196,2024-02-14,A
197,2024-02-14,P
198,2024-02-14,A
199,2024-02-14,P
200,2024-02-14,P
1,2024-02-15,A
2,2024-02-15,P
3,2024-02-15,P
4,2024-02-15,P
5,2024-02-15,P
6,2024-02-15,P
7,2024-02-15,A
8,2024-02-15,P
9,2024-02-15,P
10,2024-02-15,A
11,2024-02-15,P
12,2024-02-15,P
13,2024-02-15,P
14,2024-02-15,P
15,2024-02-15,A
16,2024-02-15,A
17,2024-02-15,P
18,2024-02-15,P
19,2024-02-15,P
20,2024-02-15,P
21,2024-02-15,A
22,2024-02-15,P
23,2024-02-15,P
24,2024-02-15,P
25,2024-02-15,A
26,2024-02-15,A
27,2024-02-15,P
28,2024-02-15,A
29,2024-02-15,P
30,2024-02-15,P
31,2024-02-15,P
32,2024-02-15,P
33,2024-02-15,A
34,2024-02-15,A
35,2024-02-15,A
36,2024-02-15,A
37,2024-02-15,A
38,2024-02-15,P
39,2024-02-15,P
40,2024-02-15,P
41,2024-02-15,A
42,2024-02-15,P
43,2024-02-15,A
44,2024-02-15,P
45,2024-02-15,A
46,2024-02-15,P
47,2024-02-15,P
48,2024-02-15,A
49,2024-02-15,P
50,2024-02-15,P
51,2024-02-15,P
52,2024-02-15,A
53,2024-02-15,A
54,2024-02-15,P
55,2024-02-15,A
56,2024-02-15,A
57,2024-02-15,P
58,2024-02-15,A
59,2024-02-15,P
60,2024-02-15,P
61,2024-02-15,A
62,2024-02-15,P
63,2024-02-15,P
64,2024-02-15,P
65,2024-02-15,A
66,2024-02-15,A
67,2024-02-15,A
68,2024-02-15,P
69,2024-02-15,P
70,2024-02-15,P
71,2024-02-15,P
72,2024-02-15,A
73,2024-02-15,P
74,2024-02-15,A
75,2024-02-15,P
76,2024-02-15,A
77,2024-02-15,A
78,2024-02-15,A
79,2024-02-15,P
80,2024-02-15,A
81,2024-02-15,P
82,2024-02-15,P
83,2024-02-15,A
84,2024-02-15,A
85,2024-02-15,A
86,2024-02-15,P
87,2024-02-15,A
88,2024-02-15,P
89,2024-02-15,A
90,2024-02-15,P
91,2024-02-15,P
92,2024-02-15,P
93,2024-02-15,P
94,2024-02-15,P
95,2024-02-15,P
96,2024-02-15,P
97,2024-02-15,A
98,2024-02-15,A
99,2024-02-15,A
100,2024-02-15,A
102,2024-02-15,A
102,2024-02-15,A
103,2024-02-15,P
104,2024-02-15,A
105,2024-02-15,A
106,2024-02-15,P
107,2024-02-15,A
108,2024-02-15,P
109,2024-02-15,A
110,2024-02-15,P
111,2024-02-15,P
112,2024-02-15,P
113,2024-02-15,P
114,2024-02-15,A
115,2024-02-15,P
116,2024-02-15,P
117,2024-02-15,P
118,2024-02-15,A
119,2024-02-15,P
120,2024-02-15,P
121,2024-02-15,A
122,2024-02-15,P
123,2024-02-15,A
124,2024-02-15,P
125,2024-02-15,A
126,2024-02-15,P
127,2024-02-15,P
128,2024-02-15,P
129,2024-02-15,A
130,2024-02-15,P
131,2024-02-15,P
132,2024-02-15,A
133,2024-02-15,P
134,2024-02-15,A
135,2024-02-15,P
136,2024-02-15,A
137,2024-02-15,P
138,2024-02-15,A
139,2024-02-15,P
140,2024-02-15,A
141,2024-02-15,P
142,2024-02-15,P
143,2024-02-15,P
144,2024-02-15,A
145,2024-02-15,P
146,2024-02-15,A
147,2024-02-15,P
148,2024-02-15,P
149,2024-02-15,P
150,2024-02-15,P
151,2024-02-15,A
152,2024-02-15,P
153,2024-02-15,P
154,2024-02-15,A
155,2024-02-15,P
156,2024-02-15,A
157,2024-02-15,A
158,2024-02-15,P
159,2024-02-15,P
160,2024-02-15,P
161,2024-02-15,P
162,2024-02-15,P
163,2024-02-15,P
164,2024-02-15,P
165,2024-02-15,P
166,2024-02-15,A
167,2024-02-15,P
168,2024-02-15,A
169,2024-02-15,A
170,2024-02-15,P
171,2024-02-15,P
172,2024-02-15,P
173,2024-02-15,P
174,2024-02-15,P
175,2024-02-15,A
176,2024-02-15,P
177,2024-02-15,A
178,2024-02-15,A
179,2024-02-15,A
180,2024-02-15,A
181,2024-02-15,A
182,2024-02-15,P
183,2024-02-15,A
184,2024-02-15,P
185,2024-02-15,A
186,2024-02-15,P
187,2024-02-15,P
188,2024-02-15,A
189,2024-02-15,A
190,2024-02-15,A
191,2024-02-15,P
192,2024-02-15,A
193,2024-02-15,P
194,2024-02-15,P
195,2024-02-15,P
196,2024-02-15,A
197,2024-02-15,P
198,2024-02-15,P
199,2024-02-15,P
200,2024-02-15,P
1,2024-02-16,A
2,2024-02-16,P
3,2024-02-16,A
4,2024-02-16,A
5,2024-02-16,A
6,2024-02-16,A
7,2024-02-16,P
8,2024-02-16,P
9,2024-02-16,P
10,2024-02-16,P
11,2024-02-16,A
12,2024-02-16,A
13,2024-02-16,A
14,2024-02-16,P
15,2024-02-16,P
16,2024-02-16,P
17,2024-02-16,P
18,2024-02-16,P
19,2024-02-16,A
20,2024-02-16,A
21,2024-02-16,P
22,2024-02-16,A
23,2024-02-16,P
24,2024-02-16,P
25,2024-02-16,P
26,2024-02-16,P
27,2024-02-16,P
28,2024-02-16,A
29,2024-02-16,P
30,2024-02-16,P
31,2024-02-16,A
32,2024-02-16,A
33,2024-02-16,A
34,2024-02-16,A
35,2024-02-16,A
36,2024-02-16,P
37,2024-02-16,P
38,2024-02-16,A
39,2024-02-16,P
40,2024-02-16,P
41,2024-02-16,A
42,2024-02-16,A
43,2024-02-16,P
44,2024-02-16,A
45,2024-02-16,A
46,2024-02-16,A
47,2024-02-16,P
48,2024-02-16,P
49,2024-02-16,P
50,2024-02-16,A
51,2024-02-16,P
52,2024-02-16,P
53,2024-02-16,A
54,2024-02-16,A
55,2024-02-16,A
56,2024-02-16,A
57,2024-02-16,P
58,2024-02-16,A
59,2024-02-16,P
60,2024-02-16,P
61,2024-02-16,P
62,2024-02-16,P
63,2024-02-16,A
64,2024-02-16,A
65,2024-02-16,P
66,2024-02-16,P
67,2024-02-16,A
68,2024-02-16,P
69,2024-02-16,P
70,2024-02-16,P
71,2024-02-16,P
72,2024-02-16,P
73,2024-02-16,P
74,2024-02-16,P
75,2024-02-16,P
76,2024-02-16,A
77,2024-02-16,A
78,2024-02-16,A
79,2024-02-16,A
80,2024-02-16,A
81,2024-02-16,A
82,2024-02-16,P
83,2024-02-16,A
84,2024-02-16,A
85,2024-02-16,P
86,2024-02-16,A
87,2024-02-16,P
88,2024-02-16,P
89,2024-02-16,A
90,2024-02-16,A
91,2024-02-16,P
92,2024-02-16,P
93,2024-02-16,A
94,2024-02-16,P
95,2024-02-16,P
96,2024-02-16,P
97,2024-02-16,A
98,2024-02-16,A
99,2024-02-16,P
100,2024-02-16,P
102,2024-02-16,A
102,2024-02-16,A
103,2024-02-16,A
104,2024-02-16,P
105,2024-02-16,P
106,2024-02-16,P
107,2024-02-16,A
108,2024-02-16,P
109,2024-02-16,P
110,2024-02-16,P
111,2024-02-16,A
112,2024-02-16,P
113,2024-02-16,A
114,2024-02-16,A
115,2024-02-16,P
116,2024-02-16,P
117,2024-02-16,A
118,2024-02-16,A
119,2024-02-16,P
120,2024-02-16,A
121,2024-02-16,A
122,2024-02-16,A
123,2024-02-16,P
124,2024-02-16,A
125,2024-02-16,P
126,2024-02-16,P
127,2024-02-16,P
128,2024-02-16,A
129,2024-02-16,P
130,2024-02-16,A
131,2024-02-16,A
132,2024-02-16,P
